BTC_R,BTC_R_LOW,BTC_R_MAX,BTC_R_V,Date,ETH_B,ETH_B_LOW,ETH_B_MAX,ETH_B_V,ETH_L,ETH_L_LOW,ETH_L_MAX,ETH_L_V,ETH_R,ETH_R_LOW,ETH_R_MAX,ETH_R_V,LTC_B,LTC_B_LOW,LTC_B_MAX,LTC_B_V,LTC_R,LTC_R_LOW,LTC_R_MAX,LTC_R_V,Time
345799,338900,357900,913,27.04.2019,0.0297,0.0292,0.03,7052.0258,2.13,2.11,2.22,370,10284,9972,10715,2219,0.0139,0.0134,0.013999999999999999,4841,4794,4642,4927,828,00:52
345802,338900,357900,910,27.04.2019,0.0297,0.0292,0.03,7012.7197,2.13,2.11,2.22,370,10285,9972,10666,2212,0.0139,0.0134,0.014,4839,4794,4642,4927,830,00:57
345805,338900,357900,913,27.04.2019,0.0298,0.0292,0.03,6986.1859,2.14,2.11,2.22,370,10301,9972,10600,2115,0.0139,0.0134,0.013999999999999999,4840,4794,4642,4927,826,01:02
347766,338900,357900,900,27.04.2019,0.0297,0.0292,0.03,6726.1513,2.14,2.11,2.22,361,10313,9972,10473,2043,0.0139,0.0136,0.014,4523,4795,4642,4927,750,01:07
348258,338900,357900,891,27.04.2019,0.0296,0.0292,0.03,6603.7177,2.14,2.11,2.22,356,10337,9972,10473,1996,0.0138,0.0136,0.013999999999999999,4451,4808,4642,4927,738,01:12
348329,338900,357900,883,27.04.2019,0.0296,0.0292,0.03,6528.8692,2.14,2.11,2.22,356,10340,9972,10473,1931,0.0138,0.0136,0.014,4460,4807,4642,4927,734,01:17
348304,338900,357900,885,27.04.2019,0.0296,0.0292,0.03,6488.7695,2.15,2.11,2.22,356,10327,9972,10473,1930,0.0138,0.0136,0.013999999999999999,4452,4807,4642,4927,726,01:22
348400,338900,357900,884,27.04.2019,0.0297,0.0292,0.03,6476.6745,2.15,2.11,2.22,354,10342,9972,10473,1915,0.0138,0.0136,0.014,4402,4808,4642,4927,721,01:27
346805,338900,357900,885,27.04.2019,0.0296,0.0292,0.03,6467.2281,2.15,2.11,2.22,354,10342,9972,10473,1919,0.0138,0.0136,0.013999999999999999,4384,4807,4642,4927,717,01:32
347125,338900,357900,878,27.04.2019,0.0296,0.0292,0.03,6423.7568,2.15,2.11,2.22,354,10338,9972,10473,1906,0.0138,0.0136,0.014,4380,4821,4642,4927,715,01:37
347070,338900,357900,881,27.04.2019,0.0297,0.0292,0.03,6469.7223,2.15,2.11,2.22,354,10342,9972,10473,1903,0.0138,0.0136,0.013999999999999999,4366,4821,4642,4927,711,01:42
347511,338900,357900,881,27.04.2019,0.0297,0.0292,0.03,6457.6861,2.15,2.11,2.22,355,10340,9972,10473,1908,0.0138,0.0136,0.014,4358,4821,4642,4927,703,01:47
347648,338900,357900,880,27.04.2019,0.0297,0.0292,0.03,6442.7018,2.15,2.11,2.22,354,10340,9972,10473,1908,0.0138,0.0136,0.013999999999999999,4359,4821,4642,4927,701,01:52
347648,338900,357900,878,27.04.2019,0.0296,0.0292,0.03,6427.7123,2.15,2.11,2.22,354,10340,9972,10473,1900,0.0138,0.0136,0.014,4377,4821,4642,4927,701,01:57
347648,338900,357900,875,27.04.2019,0.0296,0.0292,0.03,6452.6268,2.15,2.11,2.22,355,10340,9972,10473,1895,0.0138,0.0136,0.013999999999999999,4374,4821,4642,4927,702,02:02
347800,338900,357900,873,27.04.2019,0.0296,0.0292,0.03,6420.0932,2.15,2.11,2.22,355,10328,9972,10473,1906,0.0138,0.0136,0.014,4398,4821,4642,4927,703,02:07
347456,338900,357900,875,27.04.2019,0.0296,0.0292,0.03,6424.5801,2.14,2.11,2.22,354,10296,9972,10473,1910,0.0138,0.0136,0.013999999999999999,4390,4807,4642,4927,702,02:12
347798,338900,357900,872,27.04.2019,0.0296,0.0292,0.03,6379.7447,2.14,2.11,2.22,353,10296,9972,10473,1911,0.0138,0.0136,0.014,4390,4807,4642,4927,697,02:17
347781,338900,357900,872,27.04.2019,0.0296,0.0292,0.0298,6326.4218,2.14,2.11,2.22,354,10296,9972,10473,1885,0.0138,0.0136,0.013999999999999999,4375,4807,4642,4927,698,02:22
347919,338900,357900,870,27.04.2019,0.0297,0.0292,0.0298,6322.4054,2.14,2.11,2.22,354,10296,9972,10473,1888,0.0138,0.0136,0.014,4381,4794,4642,4927,701,02:27
347707,338900,357900,870,27.04.2019,0.0297,0.0292,0.0298,6310.2812,2.14,2.11,2.22,352,10298,9972,10473,1885,0.0138,0.0136,0.013999999999999999,4380,4807,4642,4927,700,02:32
347636,338900,357900,869,27.04.2019,0.0297,0.0292,0.0298,6349.3228,2.14,2.11,2.22,354,10298,9972,10473,1886,0.0138,0.0136,0.014,4364,4807,4642,4927,698,02:37
347666,338900,357900,872,27.04.2019,0.0297,0.0292,0.0298,6344.6392,2.14,2.11,2.22,351,10298,9972,10473,1876,0.0139,0.0136,0.013999999999999999,4360,4821,4642,4927,698,02:42
347666,338900,357900,871,27.04.2019,0.0296,0.0292,0.0298,6327.3914,2.14,2.11,2.22,352,10298,9972,10473,1877,0.0139,0.0136,0.014,4360,4821,4642,4927,698,02:47
347666,338900,357900,870,27.04.2019,0.0296,0.0292,0.0298,6325.0051,2.14,2.11,2.22,352,10300,9972,10473,1872,0.0139,0.0136,0.013999999999999999,4358,4821,4642,4927,701,02:52
347147,338900,357900,865,27.04.2019,0.0296,0.0292,0.0298,6342.0984,2.14,2.11,2.22,353,10284,9972,10473,1870,0.0139,0.0136,0.014,4352,4821,4642,4927,701,02:57
346861,338900,357900,865,27.04.2019,0.0297,0.0292,0.0298,6331.6206,2.14,2.11,2.16,351,10312,9972,10473,1877,0.0139,0.0136,0.013999999999999999,4369,4821,4642,4927,701,03:02
347405,338900,357900,865,27.04.2019,0.0297,0.0292,0.0298,6328.675,2.14,2.11,2.16,349,10322,9972,10473,1871,0.0139,0.0136,0.014,4345,4821,4642,4927,701,03:07
348044,338900,357900,865,27.04.2019,0.0297,0.0292,0.0298,6288.0352,2.13,2.11,2.16,350,10316,9972,10473,1856,0.0139,0.0136,0.013999999999999999,4335,4821,4642,4927,698,03:12
347902,338900,357900,868,27.04.2019,0.0297,0.0292,0.0298,6288.3919,2.13,2.11,2.16,350,10318,9972,10473,1860,0.0138,0.0136,0.014,4334,4821,4642,4927,699,03:17
347689,338900,357900,867,27.04.2019,0.0297,0.0292,0.0298,6288.9869,2.13,2.11,2.16,349,10328,9972,10473,1837,0.0138,0.0136,0.013999999999999999,4331,4821,4642,4927,696,03:22
348038,339500,357900,865,27.04.2019,0.0297,0.0292,0.0298,6296.5005,2.13,2.11,2.16,349,10331,9972,10473,1799,0.0138,0.0136,0.014,4346,4821,4657,4927,696,03:27
348080,339500,357900,864,27.04.2019,0.0297,0.0292,0.0298,6315.0215,2.13,2.11,2.16,349,10335,9997,10473,1793,0.0138,0.0136,0.013999999999999999,4299,4821,4660,4927,696,03:32
347617,340919,357900,861,27.04.2019,0.0296,0.0292,0.0298,6310.2936,2.13,2.11,2.16,349,10335,10059,10473,1776,0.0138,0.0136,0.014,4307,4821,4660,4927,694,03:37
348116,340919,357900,861,27.04.2019,0.0296,0.0292,0.0298,6305.2188,2.13,2.11,2.16,352,10319,10060,10473,1764,0.0138,0.0136,0.013999999999999999,4304,4821,4660,4927,695,03:42
348276,341502,357900,866,27.04.2019,0.0296,0.0292,0.0298,6291.8965,2.13,2.11,2.16,350,10327,10070,10473,1755,0.0138,0.0136,0.014,4298,4821,4669,4927,694,03:47
348308,341732,357900,860,27.04.2019,0.0296,0.0292,0.0298,6293.3814,2.13,2.11,2.16,348,10327,10072,10473,1750,0.0138,0.0136,0.013999999999999999,4298,4821,4669,4927,689,03:52
348308,341732,357900,863,27.04.2019,0.0296,0.0292,0.0298,6305.3164,2.13,2.11,2.16,350,10327,10072,10473,1751,0.0138,0.0136,0.014,4302,4821,4669,4927,692,03:57
348018,342290,357900,858,27.04.2019,0.0296,0.0292,0.0298,6305.6419,2.13,2.11,2.16,349,10328,10072,10473,1749,0.0138,0.0136,0.013999999999999999,4314,4821,4672,4927,690,04:02
347170,342290,357900,864,27.04.2019,0.0297,0.0292,0.0298,6280.8818,2.13,2.11,2.16,349,10328,10072,10473,1751,0.0138,0.0136,0.014,4313,4821,4672,4927,693,04:07
347379,342290,357900,861,27.04.2019,0.0297,0.0292,0.0298,6283.0158,2.13,2.11,2.16,348,10331,10072,10473,1752,0.0138,0.0136,0.013999999999999999,4309,4821,4692,4927,691,04:12
347263,342290,357900,860,27.04.2019,0.0296,0.0292,0.0298,6294.4088,2.13,2.11,2.16,350,10331,10072,10473,1747,0.0138,0.0136,0.014,4314,4821,4692,4927,691,04:17
347092,342290,357900,861,27.04.2019,0.0297,0.0292,0.0298,6297.0895,2.14,2.11,2.16,349,10331,10072,10473,1747,0.0138,0.0136,0.013999999999999999,4301,4821,4692,4927,694,04:22
347296,342290,357900,859,27.04.2019,0.0297,0.0292,0.0298,6263.8508,2.14,2.11,2.16,349,10333,10114,10473,1744,0.0138,0.0136,0.014,4304,4821,4705,4927,693,04:27
347017,342290,357900,862,27.04.2019,0.0297,0.0292,0.0298,6289.7183,2.14,2.11,2.16,349,10333,10119,10473,1743,0.0138,0.0136,0.013999999999999999,4332,4821,4705,4927,694,04:32
346912,343093,357900,860,27.04.2019,0.0296,0.0292,0.0298,6290.1035,2.14,2.11,2.16,348,10321,10119,10473,1742,0.0138,0.0136,0.014,4316,4821,4712,4927,695,04:37
347171,343397,357900,863,27.04.2019,0.0296,0.0292,0.0298,6276.642,2.14,2.11,2.16,348,10319,10126,10473,1744,0.0138,0.0136,0.013999999999999999,4320,4807,4712,4927,697,04:42
347501,343397,357900,862,27.04.2019,0.0296,0.0292,0.0298,6308.5067,2.14,2.11,2.16,348,10319,10126,10473,1741,0.0138,0.0136,0.014,4315,4807,4715,4927,698,04:47
347467,343397,357900,862,27.04.2019,0.0297,0.0292,0.0298,6269.0358,2.14,2.11,2.16,349,10319,10127,10473,1744,0.0138,0.0136,0.013999999999999999,4328,4807,4715,4927,691,04:52
347467,343397,357900,863,27.04.2019,0.0296,0.0292,0.0298,6284.1574,2.14,2.11,2.16,348,10319,10127,10473,1740,0.0138,0.0137,0.014,4324,4807,4715,4927,690,04:57
347467,343397,357900,863,27.04.2019,0.0296,0.0292,0.0298,6309.0891,2.15,2.11,2.16,349,10319,10127,10473,1744,0.0138,0.0137,0.013999999999999999,4324,4807,4727,4927,690,05:02
347469,343397,357900,863,27.04.2019,0.0296,0.0292,0.0298,6311.4289,2.15,2.11,2.16,350,10319,10127,10473,1746,0.0138,0.0137,0.014,4330,4807,4727,4927,690,05:07
